Category,Name,Price,Colors,Image,Product Link
Kids,Fine-Knit Cotton Shorts,$ 17.99,"Brown, Green, Navy blue",https://image.hm.com/assets/hm/cd/46/cd4680b1ba098921423d58540bb397db50670458.jpg,https://www2.hm.com/en_us/productpage.1276221001.html
Kids,2-pack Puff-Sleeved Sweatshirts,$ 19.99,"Dusty pink/dotted, Pink/light beige, Dark taupe/leopard print",https://image.hm.com/assets/hm/af/2d/af2d58cc2e4558a9d065805daaebe08fc41250bb.jpg,https://www2.hm.com/en_us/productpage.1246616007.html
Kids,Rib-Knit Top with Collar,$ 17.99,"Black, Bright red, White",https://image.hm.com/assets/hm/27/c7/27c7929e363af8c89855164889688166a2ba0f9e.jpg,https://www2.hm.com/en_us/productpage.1270193003.html
Kids,Motif-detail Cotton Top,$ 9.99,"Beige/Bluey, Pink/Pokémon, Navy blue/Snow White, White/Barbie, White/Hello Kitty",https://image.hm.com/assets/hm/bf/c4/bfc4ee3815892a0b35f7f61c8f6ce23f958f65a0.jpg,https://www2.hm.com/en_us/productpage.1229659020.html
Kids,2-pack Ribbed Henley Shirts,$ 24.99,"Light beige/brown, Light green/striped, White/striped, White/turquoise striped, Red/beige",https://image.hm.com/assets/hm/f0/ce/f0cea5d73594c33894af13b780a490aa87ff8582.jpg,https://www2.hm.com/en_us/productpage.1225669011.html
Kids,10-pack Boxer Briefs,$ 29.99,"Blue/mint green, Blue/light gray melange, Light green/dark green",https://image.hm.com/assets/hm/58/fa/58fac17ffa444953e97d78329b07161402d91b52.jpg,https://www2.hm.com/en_us/productpage.1121205013.html
Kids,2-Pack Pima Cotton T-Shirts,$ 24.99,White,https://image.hm.com/assets/hm/78/0e/780e551e9231028279d0775418f88ca62ea531ff.jpg,https://www2.hm.com/en_us/productpage.1247175001.html
Kids,Brushed-Inside Cargo Joggers,$ 17.99,"Brown, Black, Light khaki green, Cream, Khaki green, Dark beige",https://image.hm.com/assets/hm/1b/f3/1bf3beada43b738820a1a595b4349fc734e529d3.jpg,https://www2.hm.com/en_us/productpage.1211290013.html
Kids,Twill Pants,$ 24.99,White,https://image.hm.com/assets/hm/52/0e/520ef83ba6dc29e02c667fc48b07f207e11cdf62.jpg,https://www2.hm.com/en_us/productpage.1264002001.html
Kids,Tennis Circle Skirt with DryMove™,$ 19.99,"White, Light blue, Black",https://image.hm.com/assets/hm/5e/6f/5e6f5f268069ae93b991e15ff7d178066c5da689.jpg,https://www2.hm.com/en_us/productpage.1255317002.html
Kids,10-pack Cotton Briefs,$ 24.99,"Light yellow/light pink, White/pink/light gray melange",https://image.hm.com/assets/hm/19/37/19371d9b2cc29e02c80ae56a0d80cb04cc1f7351.jpg,https://www2.hm.com/en_us/productpage.1214419001.html
Kids,Muslin Blouse,$ 32.99,Light beige,https://image.hm.com/assets/hm/31/e2/31e2e9d0c5ec322d4639c943bd57f2e3e5ed4f32.jpg,https://www2.hm.com/en_us/productpage.1252346001.html
Kids,5-pack Socks,$ 5.99,Light blue/dark red/navy blue,https://image.hm.com/assets/hm/43/7e/437e883377731bdaa188fd5cf8326d9a9798dfbf.jpg,https://www2.hm.com/en_us/productpage.1266530001.html
Kids,Brushed-Inside Joggers,$ 9.99,"Navy blue, Black, Gray melange",https://image.hm.com/assets/hm/9c/00/9c00f527b63187b106cbcf2b34650073ea1940d8.jpg,https://www2.hm.com/en_us/productpage.1260878003.html
Kids,Joggers,$ 19.99,Dark gray,https://image.hm.com/assets/hm/6d/ed/6dedd824dde72cf5c7815378f71f1dc39fdcd5a3.jpg,https://www2.hm.com/en_us/productpage.1106650007.html
Kids,Leggings,$ 9.99,"Brown/leopard print, Cream/teddy bears, Peach/Harlequin-patterned, Black, White/diamond-patterned, Black/unicorns, Red/plaid, Red/checked, Beige/foxes, Light beige/berries",https://image.hm.com/assets/hm/71/5f/715f38016560d70016a248347e26572847071208.jpg,https://www2.hm.com/en_us/productpage.1009288070.html
Kids,Cotton Henley Shirt,$ 9.99,"White, Light gray",https://image.hm.com/assets/hm/8b/18/8b18abbd356fb12ea711cf6434ae5d6730da6d38.jpg,https://www2.hm.com/en_us/productpage.1233749001.html
Kids,Cargo Pants,$ 14.99,"Navy blue, Light beige",https://image.hm.com/assets/hm/bf/55/bf550fc07c17b623d542fba6fad35923d8ec1792.jpg,https://www2.hm.com/en_us/productpage.1238154001.html
Kids,Cotton Denim Shirt,$ 17.99,"Gray, Denim blue",https://image.hm.com/assets/hm/a1/53/a15339d027a004a6dddf2f2c811aa95a1071da91.jpg,https://www2.hm.com/en_us/productpage.1237855005.html
Kids,3-pack Cotton Tops,$ 17.99,"Cream/hearts, Dusty pink/white, Red/striped",https://image.hm.com/assets/hm/b6/38/b638c142e989d7b4c744ed45a6e82166baa42d0c.jpg,https://www2.hm.com/en_us/productpage.1160446013.html
Kids,2-pack Fine-knit Tights,$ 9.99,"Black, Light dusty pink/dark blue, Plum/white, Red/black",https://image.hm.com/assets/hm/5d/81/5d81f208fec838695da1b8ab6df1111f62bccf55.jpg,https://www2.hm.com/en_us/productpage.0293433002.html
Kids,2-piece Jersey Sports Set,$ 44.99,Gray melange/365,https://image.hm.com/assets/hm/cd/4a/cd4a42e6a561edb98e4f5dd2a3f5f7b71786b48b.jpg,https://www2.hm.com/en_us/productpage.1217655005.html
Kids,Sequined A-Line Dress,$ 39.99,White,https://image.hm.com/assets/hm/98/2e/982eb6bc52d8386850823858ee8fa0154262e1b1.jpg,https://www2.hm.com/en_us/productpage.1267152002.html
Kids,Hooded Bath Towel,$ 19.99,"Natural white/rabbit, Red/strawberry, Light pink/rabbit, Light beige, Green/dinosaur",https://image.hm.com/assets/hm/76/fa/76facb02c5884378ff0846159aa6dbe7b945151a.jpg,https://www2.hm.com/en_us/productpage.1146308004.html
Kids,Ruffle-Trimmed Lace Dress,$ 34.99,"Light pink, Cream",https://image.hm.com/assets/hm/5b/e7/5be7221c56fc9c1bacdee015f1dbdf3eb82b8492.jpg,https://www2.hm.com/en_us/productpage.1275401002.html
Kids,Cargo Joggers,$ 19.99,"Dark khaki green, Black",https://image.hm.com/assets/hm/be/08/be08798ce68abb886112d97f0441693cb60593bd.jpg,https://www2.hm.com/en_us/productpage.1217653001.html
Kids,Foil-Print Tulle Dress,$ 19.99,"Light blue/dotted, Light pink/dotted",https://image.hm.com/assets/hm/8d/fb/8dfbc17cbf21411cc1e2bcda19e9c9f53d815cde.jpg,https://www2.hm.com/en_us/productpage.1286175001.html
Kids,Ribbed Cotton Top,$ 9.99,"Cream, Cream/floral, Light beige",https://image.hm.com/assets/hm/26/ba/26ba1c6ba667880481addcb6a926fc7610b636c0.jpg,https://www2.hm.com/en_us/productpage.1231052007.html
Kids,Textured Jersey Pants,$ 14.99,"Light dusty pink, Light blue, White",https://image.hm.com/assets/hm/17/36/173667804c9ee93c8f6f182af95591c1c57bd58d.jpg,https://www2.hm.com/en_us/productpage.1276571002.html
Kids,Snug Fit Cotton Jersey Pajamas,$ 17.99,"Dark gray/crocodiles, Black/ghosts, Black/skeleton",https://image.hm.com/assets/hm/24/33/24335f884bb071f3f4add8fa9328131ea6e40a6d.jpg,https://www2.hm.com/en_us/productpage.1240860008.html
Kids,Leggings,$ 6.99,Red/striped,https://image.hm.com/assets/hm/6a/8e/6a8e78b65e3718f12524f50a6b77f94344c79c91.jpg,https://www2.hm.com/en_us/productpage.0620216136.html
Kids,Sports Shirt with DryMove™,$ 9.99,"Light blue/ombre, Turquoise/white, Black/ombre",https://image.hm.com/assets/hm/3b/56/3b56cf80020044bd90156421d68c7f504b84e72e.jpg,https://www2.hm.com/en_us/productpage.1241504010.html
Kids,Long-sleeved T-shirt,$ 8.99,"Light gray, White/striped, Green/striped, Light dusty green, Light blue, Khaki beige",https://image.hm.com/assets/hm/03/a2/03a2cbdf83a061980ed456400efa1a1318dd3489.jpg,https://www2.hm.com/en_us/productpage.1246374012.html
Kids,3-pack Denim Jeggings,$ 29.99,"Denim blue/light pink, Denim blue, Denim blue/black, Denim blue/hearts, Powder pink/denim blue/gray, Light denim blue/black",https://image.hm.com/assets/hm/ca/a8/caa8b8acab2382d84aee766021da936c767f5801.jpg,https://www2.hm.com/en_us/productpage.1228535008.html
Kids,V-Neck Cardigan,$ 29.99,Cream,https://image.hm.com/assets/hm/5e/88/5e8863335cf10b3e65e4d2002559c1be2bac2690.jpg,https://www2.hm.com/en_us/productpage.1269391001.html
Kids,Long-sleeved T-shirt,$ 8.99,"Green/striped, White/striped, Light gray, Light dusty green, Light blue, Khaki beige",https://image.hm.com/assets/hm/83/1d/831d7b3208fbd5ed5e3f5040c3d759c28541ab7f.jpg,https://www2.hm.com/en_us/productpage.1246374018.html
Kids,Printed Swim Shorts,$ 17.99,"Bright blue/Super Mario, Dark gray/Pokémon, Bright blue/Finding Nemo, Dark blue/Pokémon",https://image.hm.com/assets/hm/60/e0/60e0bc5f5cea971e9700530133b016c472110444.jpg,https://www2.hm.com/en_us/productpage.1027477034.html
Kids,5-pack Ribbed Socks,$ 14.99,"White, Cream, Black/white, Navy blue/white, Dark blue/bright blue, White/black, Light purple/navy blue",https://image.hm.com/assets/hm/06/cf/06cff8fd4b612bc4ee140925720ce8ef252ef1d5.jpg,https://www2.hm.com/en_us/productpage.1183642002.html
Kids,Printed Jersey Top,$ 7.99,"Cream/berries, Light pink/foxes",https://image.hm.com/assets/hm/f7/cd/f7cd68f80832afdfe1baefd740448cd317cce7bd.jpg,https://www2.hm.com/en_us/productpage.1263138001.html
Kids,Cargo Joggers,$ 19.99,"Dark khaki green, Light denim blue, Black, Gray",https://image.hm.com/assets/hm/a4/cd/a4cdfc0c50f979f558511fffb038cede38525c8c.jpg,https://www2.hm.com/en_us/productpage.1264981001.html
Kids,Flared Ponte Leggings,$ 9.99,"Beige, Black, Light gray melange, Dark beige, Gray/pinstriped",https://image.hm.com/assets/hm/93/12/9312756ca6dd0c7c8ca4fc942ec8634155243467.jpg,https://www2.hm.com/en_us/productpage.1245253007.html
Kids,Patterned Bath Towel,$ 9.99,"Pink/strawberries, Light beige/dinosaurs, White/vehicles, Light yellow/Ice Cream, Pink/fruit, Light green/shark, White/dotted, Light beige/lemons, Turquoise/Vacay Today, Light beige/map, Turquoise/Paradise",https://image.hm.com/assets/hm/06/84/068432eee24bf4281b06bc7e3113078a2b4d3eaf.jpg,https://www2.hm.com/en_us/productpage.0945713038.html
Kids,Silk-blend Polo Shirt,$ 32.99,"Light dusty blue, Cream",https://image.hm.com/assets/hm/1d/11/1d116a3cc1b2153c23755a34234553b78dd9c068.jpg,https://www2.hm.com/en_us/productpage.1253570005.html
Kids,2-piece Pointelle-Knit Set,$ 34.99,"Dark dusty orange, Blue, Cream",https://image.hm.com/assets/hm/a3/65/a365d98b7efdd854800ba554994069ad313855b2.jpg,https://www2.hm.com/en_us/productpage.1269485002.html
Kids,3-piece Soccer Set,$ 29.99,Black,https://image.hm.com/assets/hm/f8/cd/f8cdec730f4ac85daf07c22df005b278a967fcc6.jpg,https://www2.hm.com/en_us/productpage.1264347001.html
Kids,3-pack Denim Jeggings,$ 29.99,"Denim blue/black, Denim blue, Denim blue/light pink, Denim blue/hearts, Powder pink/denim blue/gray, Light denim blue/black",https://image.hm.com/assets/hm/7b/3f/7b3f46dfb5ef95d7bc73d77ab0c1c2ca14810192.jpg,https://www2.hm.com/en_us/productpage.1228535006.html
Kids,2-piece Sweatsuit,$ 24.99,"Light yellow, Taupe/striped, Navy blue/striped",https://image.hm.com/assets/hm/99/a6/99a6b6c863c3316f52b0c042f2894ea5f7230697.jpg,https://www2.hm.com/en_us/productpage.1248353007.html
Kids,Sweatshirt with Motif,$ 14.99,"Light yellow/New York, Light gray melange/Paris",https://image.hm.com/assets/hm/0a/9a/0a9a65610fab3440f87664aa702b1a222e7932b4.jpg,https://www2.hm.com/en_us/productpage.1270515002.html
Kids,Printed Hoodie,$ 24.99,"White/Paddington Bear, Green/Minions, Red/Spider-Man, Black/Pokémon, Dark blue/LEGO",https://image.hm.com/assets/hm/5b/1e/5b1efe870a0d1f037050a34d3ddcb2deb3e5a840.jpg,https://www2.hm.com/en_us/productpage.1063809052.html
Kids,Cotton Muslin Dress,$ 24.99,"Dark gray, Light yellow/dotted, Cream/hearts",https://image.hm.com/assets/hm/38/8c/388c6124b00700bbe7c04751b139b36a05b63295.jpg,https://www2.hm.com/en_us/productpage.1267568002.html
Kids,2-piece Printed Sweatsuit,$ 39.99,"Dusty pink/Mickey Mouse, Purple/Gabby's Dollhouse, Light purple/Tom and Jerry",https://image.hm.com/assets/hm/ff/fd/fffd963aaa8c77fee773b4af163b0e1ed553871d.jpg,https://www2.hm.com/en_us/productpage.1262074001.html
Kids,Ribbed Cotton Top,$ 9.99,"Light beige, Cream/floral, Cream",https://image.hm.com/assets/hm/c7/06/c706866252a102f4f750d6d7f4ed43189470738f.jpg,https://www2.hm.com/en_us/productpage.1231052002.html
Kids,Rib-knit Sweater,$ 9.99,"Pink/striped, White, Red, Navy blue, Cream/striped",https://image.hm.com/assets/hm/aa/28/aa28578dd4460cb13420ca81711210665b7650ad.jpg,https://www2.hm.com/en_us/productpage.1196719021.html
Kids,Printed Sweatshirt Dress,$ 14.99,"Mint green/birds, Light beige/patterned, Light yellow/dotted",https://image.hm.com/assets/hm/8a/c2/8ac2c1226ac2dab885b5477e678a125b92f88249.jpg,https://www2.hm.com/en_us/productpage.1270179001.html
Kids,Cotton Jersey Rugby Shirt,$ 9.99,"Taupe, Dusty blue",https://image.hm.com/assets/hm/ce/fa/cefab3984289d3fd9f483c1fc01ec861f3c5fa3a.jpg,https://www2.hm.com/en_us/productpage.1269228003.html
Kids,Sweatshirt with Motif,$ 14.99,"Light blue/butterflies, White/butterflies",https://image.hm.com/assets/hm/3c/09/3c09e97072da2ce544f4d9e54108d4039f8f1828.jpg,https://www2.hm.com/en_us/productpage.1216937011.html
Kids,7-pack Boxer Briefs,$ 17.99,Bright blue/orange,https://image.hm.com/assets/hm/50/c7/50c731676de4e2f2ec56f5c3eb43c13fef696189.jpg,https://www2.hm.com/en_us/productpage.0748516020.html
Kids,5-pack Cotton Boxer Briefs,$ 19.99,"Cream/Minnie Mouse, Light blue/Disney princesses",https://image.hm.com/assets/hm/65/77/657778bbb852dd8dd3f03d2acff418fec53f397c.jpg,https://www2.hm.com/en_us/productpage.0783893082.html
Kids,Loose-Fit Balloon-Leg Jeans,$ 24.99,"Denim blue, Light denim blue",https://image.hm.com/assets/hm/64/ac/64ac7590b2e6ddff2827e2ea5c73bf9a6af95559.jpg,https://www2.hm.com/en_us/productpage.1284777004.html
Kids,2-piece Sweatsuit,$ 24.99,"Navy blue/striped, Taupe/striped, Light yellow",https://image.hm.com/assets/hm/ef/f1/eff1b7c5f93c2684b00949db3389489603a89e42.jpg,https://www2.hm.com/en_us/productpage.1248353005.html
Kids,Loose Fit Jeans,$ 19.99,"Dark denim blue, Denim blue, Natural white, Denim blue/dinosaurs, Denim blue",https://image.hm.com/assets/hm/49/3b/493bba735764efe07878409df84872f9591e1632.jpg,https://www2.hm.com/en_us/productpage.1168042025.html
Kids,2-piece Sweatshirt and Leggings Set,$ 24.99,"Dark gray/hearts, Light peach",https://image.hm.com/assets/hm/26/f9/26f9ec3ed885a15f2be396698154d6562ed797c6.jpg,https://www2.hm.com/en_us/productpage.1270626002.html
Kids,Pleated fine-knit skirt,$ 19.99,"Light purple, White, Mint green",https://image.hm.com/assets/hm/0d/a1/0da1e98ecdb60ddb6db0210cec9b08e5142b0cfa.jpg,https://www2.hm.com/en_us/productpage.1273973002.html
Kids,Motif-detail Cotton Top,$ 9.99,"Navy blue/Snow White, Pink/Pokémon, Beige/Bluey, White/Barbie, White/Hello Kitty",https://image.hm.com/assets/hm/16/5b/165b3fd3d964f3861219a2b495d1573e1fbf4b56.jpg,https://www2.hm.com/en_us/productpage.1229659019.html
Kids,7-pack Socks,$ 9.99,"Black/color-block, Yellow/dinosaurs",https://image.hm.com/assets/hm/c2/08/c2082e4c7ace86565c6c6c1b159a12995591c03c.jpg,https://www2.hm.com/en_us/productpage.1271920001.html
Kids,3-pack Sweatshirts,$ 34.99,"Gray melange/navy blue, Navy blue/beige/yellow, Blue/brown/white, Olive green/bright blue, Bright red/light gray melange, Brown/beige/light green",https://image.hm.com/assets/hm/4f/2d/4f2dca6c58eac4d560b87450f0e91f0975383a18.jpg,https://www2.hm.com/en_us/productpage.1173514001.html
Kids,Denim Skirt,$ 14.99,"Light beige, Denim blue, Pink, Light denim blue",https://image.hm.com/assets/hm/89/01/89010a01381b85277b7f8085797ef6f9c571ae91.jpg,https://www2.hm.com/en_us/productpage.1231679008.html
Kids,Wide Fit Jeans,$ 14.99,"Denim blue, Dark denim blue, Light denim blue",https://image.hm.com/assets/hm/49/56/4956e1b7b62b58da8a0db19370b67ea727266e40.jpg,https://www2.hm.com/en_us/productpage.1080841006.html
Kids,Superstretch Flared Leg Jeans,$ 19.99,"Light denim blue, Dark denim blue, Light denim blue",https://image.hm.com/assets/hm/30/4b/304b91b0947fc13093e571dd1db3be6f24ceabde.jpg,https://www2.hm.com/en_us/productpage.1170884012.html
Kids,Shimmery Metallic Skirt,$ 14.99,"Purple, Silver-colored, Gold-colored",https://image.hm.com/assets/hm/82/c7/82c7fe8dab0107846e8046ca499968a2e4646c6b.jpg,https://www2.hm.com/en_us/productpage.1249655001.html
Kids,Paper-Bag Denim Shorts,$ 19.99,"Light denim blue, Pale denim blue",https://image.hm.com/assets/hm/a9/90/a9903f3b2b538683164335eba934d0a5d6da567f.jpg,https://www2.hm.com/en_us/productpage.1273672001.html
Kids,Oversized Hooded Jacket,$ 17.99,"Black, Light blue, Navy blue, Beige, Light red",https://image.hm.com/assets/hm/42/35/4235fc3eaef78f0de4f57ad37192e9775d139009.jpg,https://www2.hm.com/en_us/productpage.1280294001.html
Kids,T-Shirt with Motif,$ 7.99,"Mint green/ice cream, Light purple/Strawberry Cream, Light yellow/smoothies",https://image.hm.com/assets/hm/74/bb/74bb5ec0746d1557f1513137d026799c83e3f761.jpg,https://www2.hm.com/en_us/productpage.1276546002.html
Kids,Overshirt,$ 29.99,Khaki green/L.A.,https://image.hm.com/assets/hm/70/d9/70d929a0bd8767d50f6d85841601ebac17062bcd.jpg,https://www2.hm.com/en_us/productpage.1264729001.html
Kids,3-pack Jersey Leggings,$ 17.99,"Cream/hearts, Pink/white, Light pink/black/dark gray, Pink/beige/white",https://image.hm.com/assets/hm/fd/d0/fdd0e6cacf6c18aa5d4d0fab7c7db5a8ac8600e4.jpg,https://www2.hm.com/en_us/productpage.0674886067.html
Kids,Printed T-shirt,$ 4.99,"Light beige/lions, Light yellow/pickup trucks, Khaki green/Triceratops, White/NASA, Blue/Paris, Bright blue/bug, Yellow/tigers, Dusty yellow, Gray/Faire du Sport, Light yellow/striped, Blue/vehicles, Navy blue/Roarr, White/dotted, Light blue/striped, White/Tyrannosaurus Rex, Light yellow/striped",https://image.hm.com/assets/hm/9a/cd/9acd7bc69a5e4a4cfba5aa9dff329e86ab3610a6.jpg,https://www2.hm.com/en_us/productpage.1216652084.html
Kids,Swim Set UPF 50,$ 32.99,"Turquoise, Dark dusty pink",https://image.hm.com/assets/hm/a3/c8/a3c8e8b508a743320a8f66a6ac1b26a4366d9e40.jpg,https://www2.hm.com/en_us/productpage.1265470002.html
Kids,5-pack Cotton T-Shirts,$ 24.99,Light pink/floral,https://image.hm.com/assets/hm/6f/0a/6f0a0a14f6c356e77f64af5432a056a6def071aa.jpg,https://www2.hm.com/en_us/productpage.1276769002.html
Kids,Loose-Fit Cotton Sweater,$ 17.99,"Cream/navy blue, Grey",https://image.hm.com/assets/hm/9b/a1/9ba16f25e33cd0c2abe1e592a9236e93788193d7.jpg,https://www2.hm.com/en_us/productpage.1264734001.html
Kids,Cotton Cargo Pants,$ 14.99,"Navy blue, Dark gray, Khaki green",https://image.hm.com/assets/hm/de/b9/deb991a505cb04e3e1ca939c7e15d28babb92531.jpg,https://www2.hm.com/en_us/productpage.1238152004.html
Kids,Cotton Jersey T-shirt,$ 4.99,"Light gray melange/NYC, Green/striped, Light yellow/N.Y.C. Club",https://image.hm.com/assets/hm/e9/3d/e93da91d953c49cb45d6e255eac5d709a91b37aa.jpg,https://www2.hm.com/en_us/productpage.1239088008.html
Kids,10-pack Boys' Briefs,$ 24.99,"Light blue/white, White/beige/blue, Light blue/navy blue",https://image.hm.com/assets/hm/ea/32/ea3251c4c457323d99be9aecde5bdf763652b77f.jpg,https://www2.hm.com/en_us/productpage.0903632013.html
Kids,Joggers,$ 17.99,"Beige, Dusty turquoise, Dark gray, Khaki green",https://image.hm.com/assets/hm/5d/26/5d26e1547c375b967c11fa893608cbfbbbfb617e.jpg,https://www2.hm.com/en_us/productpage.1152676021.html
Kids,Cotton Cargo Pants,$ 14.99,"Navy blue, Dark gray, Khaki green",https://image.hm.com/assets/hm/de/b9/deb991a505cb04e3e1ca939c7e15d28babb92531.jpg,https://www2.hm.com/en_us/productpage.1238152004.html
Kids,Ribbed Swim Trunks,$ 9.99,Black,https://image.hm.com/assets/hm/c4/59/c45943d600ec9a242df4fd7973ea0519f401f73d.jpg,https://www2.hm.com/en_us/productpage.1273188001.html
Kids,2-piece Printed Sweatsuit,$ 39.99,"Purple/Gabby's Dollhouse, Dusty pink/Mickey Mouse, Light purple/Tom and Jerry",https://image.hm.com/assets/hm/9f/08/9f083505c53e74afc9aa548511d062891514c7f3.jpg,https://www2.hm.com/en_us/productpage.1262074003.html
Kids,Printed Cotton Leggings,$ 9.99,Dark gray/dogs,https://image.hm.com/assets/hm/4c/6a/4c6a15900c67151518556284bb98ed43bc6e701c.jpg,https://www2.hm.com/en_us/productpage.1270764001.html
Kids,Loose-Fit Cotton Shirt,$ 19.99,"Navy blue/striped, Khaki green, Cream",https://image.hm.com/assets/hm/f8/a2/f8a26d9312fc10570d874456c5e6e6e7d00c8f90.jpg,https://www2.hm.com/en_us/productpage.1266801003.html
Kids,Flared Ponte Leggings,$ 9.99,"Light gray melange, Black, Beige, Dark beige, Gray/pinstriped",https://image.hm.com/assets/hm/9f/a6/9fa64fa445c681efa0de3658696ff15ff4c93a0d.jpg,https://www2.hm.com/en_us/productpage.1245253002.html
Kids,Embroidery-Detail Dress,$ 39.99,Light dusty pink,https://image.hm.com/assets/hm/24/f1/24f1b2509f12004b7752dac2ce51a31ee5249c12.jpg,https://www2.hm.com/en_us/productpage.1241208001.html
Kids,5-pack Cotton Jersey Tops,$ 24.99,"Plum/butterfly, Peach/birds",https://image.hm.com/assets/hm/9a/1d/9a1d24a4913db9fce444be9c3ab036e76cb2d940.jpg,https://www2.hm.com/en_us/productpage.1270504001.html
Kids,Patterned Bath Towel,$ 9.99,"Light green/shark, Light beige/dinosaurs, White/vehicles, Light yellow/Ice Cream, Pink/fruit, Pink/strawberries, White/dotted, Light beige/lemons, Turquoise/Vacay Today, Light beige/map, Turquoise/Paradise",https://image.hm.com/assets/hm/f9/17/f917cf8e3c71061395998cdfb048aa48ab0ea644.jpg,https://www2.hm.com/en_us/productpage.0945713014.html
Kids,10-pack Cotton Boxer Briefs,$ 29.99,"Light purple/light yellow, Dark pink/pink, Light pink/white",https://image.hm.com/assets/hm/03/7d/037de851a658a6ed7fbc8a821550f6f1299e9e7b.jpg,https://www2.hm.com/en_us/productpage.0690054037.html
Kids,Cotton Cargo Pants,$ 14.99,"Khaki green, Dark gray, Navy blue",https://image.hm.com/assets/hm/17/11/17113339bdb59f2a71da79d6ea455ea85ce3a1b5.jpg,https://www2.hm.com/en_us/productpage.1238152003.html
Kids,Rib-Knit Cotton T-Shirt,$ 24.99,Cream,https://image.hm.com/assets/hm/71/7b/717b50e4b0162496cce38617a9675d10bf81bae0.jpg,https://www2.hm.com/en_us/productpage.1270552001.html
Kids,5-pack Boxer Briefs,$ 24.99,"Purple/Pokémon, Light green/PAW Patrol, Turquoise/Pokémon, Light blue/Tom and Jerry, Red/Sonic the Hedgehog",https://image.hm.com/assets/hm/5c/d6/5cd62410f7568a989bd169152c429fd2bb2330bc.jpg,https://www2.hm.com/en_us/productpage.1010215048.html
Kids,Pointelle-Knit Cotton Cardigan,$ 34.99,Light beige,https://image.hm.com/assets/hm/8f/de/8fde7497490373d27e7536e47f2fa0ad3a4f9824.jpg,https://www2.hm.com/en_us/productpage.1263188001.html
Kids,Puff-Sleeve Seersucker Blouse,$ 29.99,"Dark peach/birds, Cream",https://image.hm.com/assets/hm/7c/5e/7c5e75194054b5d7c000614811fab6c5c528310f.jpg,https://www2.hm.com/en_us/productpage.1263182001.html
Kids,Tiered skirt,$ 19.99,"Dusty pink, Light yellow/dotted, Dark gray, Pink/tomatoes",https://image.hm.com/assets/hm/cc/d1/ccd1052ec7755a0daac5c0501a8239f15a59f153.jpg,https://www2.hm.com/en_us/productpage.1269064005.html
Kids,Sequined Bomber Jacket,$ 34.99,"Pink, Peach, Light purple, White/strawberry",https://image.hm.com/assets/hm/c0/73/c0730c00674284124c788e6e9976072a808988aa.jpg,https://www2.hm.com/en_us/productpage.1190332014.html
Kids,Oversized Denim Jacket,$ 34.99,Beige,https://image.hm.com/assets/hm/b6/4f/b64f5ca0b617abc414fd039167cea8b9155fde1d.jpg,https://www2.hm.com/en_us/productpage.1266847002.html
Kids,Water-resistant Softshell Jacket,$ 34.99,"Taupe/dotted, Light beige/floral, Dark blue/dinosaurs",https://image.hm.com/assets/hm/04/22/042222fe060453fabba42a1f7308b9d4e5a8253c.jpg,https://www2.hm.com/en_us/productpage.1208418008.html
Kids,Pointelle Jersey Top,$ 7.99,"Plum, Light blue",https://image.hm.com/assets/hm/ca/d4/cad4b41c9adc35914a4c7031f4bdd8afcfa41acc.jpg,https://www2.hm.com/en_us/productpage.1270146002.html
Kids,2-piece Printed Set,$ 24.99,"Green/Pokémon, Green/Snoopy, Red/Spider-Man",https://image.hm.com/assets/hm/e8/a7/e8a719f3775a6f107c2fb182795f46a67978bbe7.jpg,https://www2.hm.com/en_us/productpage.1118690038.html
Kids,Denim Jacket,$ 24.99,"Light denim blue, Denim blue, Pink",https://image.hm.com/assets/hm/8d/f1/8df1cfc173046abba38a717598c730e30f983294.jpg,https://www2.hm.com/en_us/productpage.1260993002.html
Kids,Tulle Dress with Printed Motif,$ 19.99,"Light blue/Alice in Wonderland, Lilac/Frozen",https://image.hm.com/assets/hm/0e/c5/0ec513223353512ce100ac93de986339cf8d06c1.jpg,https://www2.hm.com/en_us/productpage.1281829003.html
Kids,Flutter-Sleeved Cotton Dress,$ 9.99,White/floral,https://image.hm.com/assets/hm/1c/b5/1cb5428794cf039c0d9907209f195280e2329d4b.jpg,https://www2.hm.com/en_us/productpage.1276675002.html
Kids,5-Pack Sports Socks with DryMove™,$ 14.99,"Beige/white/gray melange, White/black striped, Gray/striped, White/beige/pink, Navy blue",https://image.hm.com/assets/hm/01/bc/01bc8c4c8a2cfb9e0f62c354bed67cfc7da3e7a5.jpg,https://www2.hm.com/en_us/productpage.1249580006.html
Kids,Leggings,$ 9.99,"Peach/Harlequin-patterned, Cream/teddy bears, Brown/leopard print, Black, White/diamond-patterned, Black/unicorns, Red/plaid, Red/checked, Beige/foxes, Light beige/berries",https://image.hm.com/assets/hm/5d/c6/5dc6867f4fccac807146d04ffe0d42a389e82684.jpg,https://www2.hm.com/en_us/productpage.1009288079.html
Kids,Printed Denim Jacket,$ 29.99,"Light denim blue/Lilo & Stitch, Denim blue/Minnie Mouse",https://image.hm.com/assets/hm/3d/f7/3df78202f1152f77510b516bcb9226ba0fbbbf38.jpg,https://www2.hm.com/en_us/productpage.1169775008.html
